rep_seq	S1	S2	S3
S2_OGNIMOKN_16028	NA	10.7979	NA
S2_OGNIMOKN_16029	NA	10.1919	NA
S2_OGNIMOKN_16030	NA	7.0901	NA
S2_OGNIMOKN_16031	NA	4.7172	NA
S2_OGNIMOKN_16032	NA	6.5881	NA
S2_OGNIMOKN_16033	NA	5.6111	NA
S2_OGNIMOKN_16042	NA	5.0409	NA
S2_OGNIMOKN_16043	NA	4.8233	NA
S2_OGNIMOKN_16045	NA	3.4794	NA
S2_OGNIMOKN_16046	NA	5.1235	NA
S2_OGNIMOKN_16047	NA	3.1585	NA
S2_OGNIMOKN_16048	NA	8.7821	NA
S2_OGNIMOKN_16049	NA	12.4602	NA
S2_OGNIMOKN_16050	NA	10.9487	NA
S2_OGNIMOKN_16051	NA	3.1921	NA
S2_OGNIMOKN_16052	NA	6.0526	NA
S2_OGNIMOKN_16054	NA	NA	NA
S2_OGNIMOKN_16055	NA	NA	NA
S2_OGNIMOKN_16056	NA	NA	NA
S2_OGNIMOKN_16057	NA	NA	NA
S2_OGNIMOKN_16058	NA	NA	NA
S2_OGNIMOKN_16059	NA	NA	NA
S2_OGNIMOKN_16060	NA	NA	NA
S2_OGNIMOKN_16061	NA	NA	NA
S2_OGNIMOKN_16071	NA	NA	NA
S2_OGNIMOKN_16072	NA	NA	NA
S2_OGNIMOKN_16073	NA	NA	NA
S2_OGNIMOKN_16074	NA	NA	NA
S2_OGNIMOKN_16075	NA	NA	NA
S2_OGNIMOKN_16076	NA	NA	NA
S2_OGNIMOKN_16077	NA	NA	NA
S2_OGNIMOKN_16078	NA	NA	NA
S2_OGNIMOKN_16087	NA	NA	NA
S2_OGNIMOKN_16088	NA	NA	NA
S2_OGNIMOKN_16089	NA	NA	NA
S2_OGNIMOKN_16090	NA	NA	NA
S2_OGNIMOKN_16091	NA	NA	NA
S2_OGNIMOKN_16092	NA	NA	NA
S2_OGNIMOKN_16093	NA	5.1774	NA
S2_OGNIMOKN_16094	NA	NA	NA
S2_OGNIMOKN_16096	NA	6.8842	NA
S2_OGNIMOKN_16097	NA	2.7696	NA
S2_OGNIMOKN_16098	NA	20.1793	NA
S2_OGNIMOKN_16099	NA	7.9316	NA
S2_OGNIMOKN_16100	NA	8.2162	NA
S2_OGNIMOKN_16101	NA	5.3167	NA
S2_OGNIMOKN_16102	NA	2.4133	NA
S2_OGNIMOKN_16103	NA	7.1367	NA
S2_OGNIMOKN_16104	NA	5.3202	NA
S2_OGNIMOKN_16105	NA	6.3951	NA
S2_OGNIMOKN_16106	NA	2.4599	NA
S2_OGNIMOKN_16107	NA	3.0074	NA
S2_OGNIMOKN_16108	NA	4.4007	NA
S2_OGNIMOKN_16109	NA	3.1711	NA
S2_OGNIMOKN_16110	NA	3.5673	NA
S2_OGNIMOKN_16111	NA	3.1147	NA
S2_OGNIMOKN_16112	NA	3.7569	NA
S2_OGNIMOKN_16113	NA	3.3614	NA
S2_OGNIMOKN_16114	NA	5.0044	NA
S2_OGNIMOKN_16115	NA	7.3748	NA
S2_OGNIMOKN_16116	NA	NA	NA
S2_OGNIMOKN_16117	NA	3.785	NA
S2_OGNIMOKN_16118	NA	3.5871	NA
S2_OGNIMOKN_16119	NA	4.2532	NA
S2_OGNIMOKN_16120	NA	4.8205	NA
S2_OGNIMOKN_16121	NA	2.025	NA
S2_OGNIMOKN_16122	NA	9.5982	NA
S2_OGNIMOKN_16123	NA	5.799	NA
S2_OGNIMOKN_16124	NA	6.5568	NA
S2_OGNIMOKN_16125	NA	5.2649	NA
S2_OGNIMOKN_16126	NA	NA	NA
S2_OGNIMOKN_16127	NA	6.0959	NA
S2_OGNIMOKN_16129	NA	7.5894	NA
S2_OGNIMOKN_16130	NA	3.8202	NA
S2_OGNIMOKN_16131	NA	5.1477	NA
S2_OGNIMOKN_16132	NA	4.2209	NA
S2_OGNIMOKN_16133	NA	6.0087	NA
S2_OGNIMOKN_16134	NA	3.1385	NA
S2_OGNIMOKN_16135	NA	5.4541	NA
S2_OGNIMOKN_16136	NA	5.4372	NA
S2_OGNIMOKN_16137	NA	5.7169	NA
S2_OGNIMOKN_16138	NA	7.55	NA
S2_OGNIMOKN_16139	NA	4.0684	NA
S2_OGNIMOKN_16140	NA	3.1082	NA
S2_OGNIMOKN_16141	NA	NA	NA
S2_OGNIMOKN_16142	NA	2.8856	NA
S2_OGNIMOKN_16143	NA	4.244	NA
S2_OGNIMOKN_16144	NA	3.6	NA
S2_OGNIMOKN_16145	NA	4.9298	NA
S2_OGNIMOKN_16146	NA	6.3737	NA
S2_OGNIMOKN_16147	NA	9.743	NA
S2_OGNIMOKN_16148	NA	17.4261	NA
S2_OGNIMOKN_16149	NA	NA	NA
S2_OGNIMOKN_16150	NA	NA	NA
S2_OGNIMOKN_16151	NA	NA	NA
S2_OGNIMOKN_16152	NA	19.008	NA
S2_OGNIMOKN_16153	NA	13.9203	NA
S2_OGNIMOKN_16154	NA	NA	NA
S2_OGNIMOKN_16155	NA	8.2683	NA
S2_OGNIMOKN_16156	NA	4.2352	NA
S2_OGNIMOKN_16157	NA	3.6866	NA
S2_OGNIMOKN_16158	NA	3.2963	NA
S2_OGNIMOKN_16159	NA	6.4946	NA
S2_OGNIMOKN_16163	NA	21.4563	NA
S2_OGNIMOKN_16165	NA	19.1022	NA
S2_OGNIMOKN_16166	NA	16.098	NA
S2_OGNIMOKN_16167	NA	22.107	NA
S2_OGNIMOKN_16168	NA	3.2893	NA
S2_OGNIMOKN_16169	NA	NA	NA
S2_OGNIMOKN_16170	NA	2.2042	NA
S2_OGNIMOKN_16171	NA	5.3086	NA
S2_OGNIMOKN_16172	NA	3.5563	NA
S2_OGNIMOKN_16173	NA	6.7673	NA
S2_OGNIMOKN_16174	NA	3.8971	NA
S2_OGNIMOKN_16175	NA	7.1863	NA
S2_OGNIMOKN_16176	NA	4.8911	NA
S2_OGNIMOKN_16177	NA	8.2972	NA
S2_OGNIMOKN_16178	NA	4.8697	NA
S2_OGNIMOKN_16179	NA	6.5993	NA
S2_OGNIMOKN_16180	NA	3.1139	NA
S2_OGNIMOKN_16181	NA	3.8321	NA
S2_OGNIMOKN_16182	NA	13.1587	NA
S2_OGNIMOKN_16183	NA	7.0066	NA
S2_OGNIMOKN_16184	NA	NA	NA
S2_OGNIMOKN_16185	NA	NA	NA
S2_OGNIMOKN_16186	NA	6.5877	NA
S2_OGNIMOKN_16187	NA	3.7175	NA
S2_OGNIMOKN_16188	NA	4.5897	NA
S2_OGNIMOKN_16189	NA	2.5	NA
S2_OGNIMOKN_16190	NA	7.9306	NA
S2_OGNIMOKN_16191	NA	5.8342	NA
S2_OGNIMOKN_16192	NA	4.8752	NA
S2_OGNIMOKN_16193	NA	6.2347	NA
S2_OGNIMOKN_16194	NA	3.1315	NA
S2_OGNIMOKN_16195	NA	7.0984	NA
S2_OGNIMOKN_16196	NA	3.1982	NA
S2_OGNIMOKN_16197	NA	5.65	NA
S2_OGNIMOKN_16198	NA	6.6733	NA
S2_OGNIMOKN_16200	NA	9.6797	NA
S2_OGNIMOKN_16201	NA	8.3545	NA
S2_OGNIMOKN_16202	NA	8.4988	NA
S2_OGNIMOKN_16203	NA	NA	NA
S2_OGNIMOKN_16205	NA	4	NA
S2_OGNIMOKN_16206	NA	3.3409	NA
S2_OGNIMOKN_16207	NA	6.2571	NA
S2_OGNIMOKN_16208	NA	2.2673	NA
S2_OGNIMOKN_16210	NA	5.6731	NA
S2_OGNIMOKN_16211	NA	4.4182	NA
S2_OGNIMOKN_16212	NA	3.1549	NA
S2_OGNIMOKN_16214	NA	7.6809	NA
S2_OGNIMOKN_16215	NA	4.9927	NA
S2_OGNIMOKN_16216	NA	6.4725	NA
S2_OGNIMOKN_16217	NA	5.8873	NA
S2_OGNIMOKN_16218	NA	3.1299	NA
S2_OGNIMOKN_16219	NA	NA	NA
S2_OGNIMOKN_16220	NA	135.69889999999998	NA
S2_OGNIMOKN_16221	NA	2.8697	NA
S2_OGNIMOKN_16222	NA	100.2821	NA
S2_OGNIMOKN_16223	NA	5.5424	NA
S2_OGNIMOKN_16224	NA	4.8894	NA
S2_OGNIMOKN_16225	NA	14.5098	NA
S2_OGNIMOKN_16226	NA	11.5137	NA
S2_OGNIMOKN_16227	NA	8.0572	NA
S2_OGNIMOKN_16228	NA	6.8819	NA
S2_OGNIMOKN_16229	NA	13.7222	NA
S2_OGNIMOKN_16230	NA	6.9576	NA
S2_OGNIMOKN_16231	NA	6.8765	NA
S2_OGNIMOKN_16232	NA	4.8982	NA
S2_OGNIMOKN_16234	NA	6.2569	NA
S2_OGNIMOKN_16235	NA	NA	NA
S2_OGNIMOKN_16236	NA	5.6861	NA
S2_OGNIMOKN_16237	NA	5.4523	NA
S2_OGNIMOKN_16238	NA	6.387	NA
S2_OGNIMOKN_16239	NA	NA	NA
S2_OGNIMOKN_16240	NA	NA	NA
S2_OGNIMOKN_16241	NA	3.1603	NA
S2_OGNIMOKN_16242	NA	6.3485	NA
S2_OGNIMOKN_16243	NA	3.4833	NA
S2_OGNIMOKN_16244	NA	6.1296	NA
S2_OGNIMOKN_16245	NA	4.8272	NA
S2_OGNIMOKN_16246	NA	3.1372	NA
S2_OGNIMOKN_16247	NA	3.8352	NA
S2_OGNIMOKN_16248	NA	5.3186	NA
S2_OGNIMOKN_16250	NA	4.7667	NA
S2_OGNIMOKN_16251	NA	5.5759	NA
S2_OGNIMOKN_16252	NA	5.9478	NA
S2_OGNIMOKN_16253	NA	3.9722	NA
S2_OGNIMOKN_16254	NA	NA	NA
S2_OGNIMOKN_16257	NA	8.048	NA
S2_OGNIMOKN_16258	NA	12.2241	NA
S2_OGNIMOKN_16259	NA	7.2487	NA
S2_OGNIMOKN_16260	NA	4.0694	NA
S2_OGNIMOKN_16261	NA	5.8486	NA
S2_OGNIMOKN_16262	NA	6.825	NA
S2_OGNIMOKN_16263	NA	4.2222	NA
S2_OGNIMOKN_16264	NA	NA	NA
S2_OGNIMOKN_16265	NA	2.8746	NA
S2_OGNIMOKN_16266	NA	5.4409	NA
S2_OGNIMOKN_16267	NA	3.6518	NA
S2_OGNIMOKN_16268	NA	6.3137	NA
S2_OGNIMOKN_16269	NA	6.1484	NA
S2_OGNIMOKN_16270	NA	7.5255	NA
S2_OGNIMOKN_16271	NA	6.3217	NA
S2_OGNIMOKN_16272	NA	6.8964	NA
S2_OGNIMOKN_16273	NA	3.1867	NA
S2_OGNIMOKN_16274	NA	NA	NA
S2_OGNIMOKN_16275	NA	5.633	NA
S2_OGNIMOKN_16276	NA	7.9	NA
S2_OGNIMOKN_16279	NA	NA	NA
S2_OGNIMOKN_16280	NA	36.3642	NA
S2_OGNIMOKN_16281	NA	59.8598	NA
S2_OGNIMOKN_16284	NA	6.7764	NA
S2_OGNIMOKN_16285	NA	5.1856	NA
S2_OGNIMOKN_16286	NA	2.2647	NA
S2_OGNIMOKN_16287	NA	4.8833	NA
S2_OGNIMOKN_16288	NA	4.7426	NA
S2_OGNIMOKN_16289	NA	5.451	NA
S2_OGNIMOKN_16290	NA	9.6972	NA
S2_OGNIMOKN_16291	NA	NA	NA
S2_OGNIMOKN_16292	NA	4.2075	NA
S2_OGNIMOKN_16293	NA	NA	NA
S2_OGNIMOKN_16295	NA	4.7011	NA
S2_OGNIMOKN_16302	NA	NA	NA
S2_OGNIMOKN_16310	NA	NA	NA
S2_OGNIMOKN_16311	NA	NA	NA
S2_OGNIMOKN_16312	NA	NA	NA
S2_OGNIMOKN_16313	NA	NA	NA
S2_OGNIMOKN_16314	NA	NA	NA
S2_OGNIMOKN_16315	NA	7.062	NA
S2_OGNIMOKN_16316	NA	7.2109	NA
S2_OGNIMOKN_16317	NA	3.2751	NA
S2_OGNIMOKN_16318	NA	3.9744	NA
S2_OGNIMOKN_16319	NA	4.5023	NA
S2_OGNIMOKN_16320	NA	3.1111	NA
S2_OGNIMOKN_16321	NA	4.6472	NA
S2_OGNIMOKN_16322	NA	16.7564	NA
S2_OGNIMOKN_16323	NA	1.7374	NA
S2_OGNIMOKN_16324	NA	5.3018	NA
S2_OGNIMOKN_16325	NA	6.4573	NA
S2_OGNIMOKN_16326	NA	2.1278	NA
S2_OGNIMOKN_16327	NA	4.5693	NA
S2_OGNIMOKN_16328	NA	19.1667	NA
S2_OGNIMOKN_16329	NA	13.9407	NA
S2_OGNIMOKN_16331	NA	4.7529	NA
S2_OGNIMOKN_16332	NA	5.5637	NA
S2_OGNIMOKN_16333	NA	8.6326	NA
S2_OGNIMOKN_16334	NA	4.585	NA
S2_OGNIMOKN_16335	NA	5.1243	NA
S2_OGNIMOKN_16336	NA	9.1478	NA
S2_OGNIMOKN_16339	NA	4.6774	NA
S2_OGNIMOKN_16340	NA	3.8894	NA
S2_OGNIMOKN_16341	NA	6.3232	NA
S2_OGNIMOKN_16343	NA	NA	NA
S2_OGNIMOKN_16344	NA	NA	NA
S2_OGNIMOKN_16345	NA	NA	NA
S2_OGNIMOKN_16346	NA	12.9699	NA
S2_OGNIMOKN_16347	NA	NA	NA
S2_OGNIMOKN_16348	NA	NA	NA
S2_OGNIMOKN_16349	NA	NA	NA
S2_OGNIMOKN_16350	NA	NA	NA
S2_OGNIMOKN_16351	NA	7.5733	NA
S2_OGNIMOKN_16352	NA	3.5819	NA
S2_OGNIMOKN_16353	NA	3.5119	NA
S2_OGNIMOKN_16354	NA	5.2024	NA
S2_OGNIMOKN_16355	NA	5.8868	NA
S2_OGNIMOKN_16356	NA	5.9192	NA
S2_OGNIMOKN_16357	NA	5.5857	NA
S2_OGNIMOKN_16358	NA	5.6294	NA
S2_OGNIMOKN_16359	NA	8.72	NA
S2_OGNIMOKN_16361	NA	9.188	NA
S2_OGNIMOKN_16362	NA	12.1147	NA
S2_OGNIMOKN_16363	NA	3.6564	NA
S2_OGNIMOKN_16364	NA	4.9939	NA
S2_OGNIMOKN_16365	NA	NA	NA
S2_OGNIMOKN_16366	NA	6.3733	NA
S2_OGNIMOKN_16367	NA	10.9599	NA
S2_OGNIMOKN_16371	NA	8.7351	NA
S2_OGNIMOKN_16372	NA	9.2117	NA
S2_OGNIMOKN_16373	NA	NA	NA
S2_OGNIMOKN_16374	NA	4.7108	NA
S2_OGNIMOKN_16375	NA	3.4938	NA
S2_OGNIMOKN_16377	NA	9.0389	NA
S2_OGNIMOKN_16378	NA	4.3358	NA
S2_OGNIMOKN_16379	NA	6.5441	NA
S2_OGNIMOKN_16380	NA	4.8763	NA
S2_OGNIMOKN_16381	NA	6.5444	NA
S2_OGNIMOKN_16382	NA	8.7628	NA
S2_OGNIMOKN_16383	NA	3.6714	NA
S2_OGNIMOKN_16384	NA	6.2474	NA
S2_OGNIMOKN_16385	NA	11.9959	NA
S2_OGNIMOKN_16386	NA	9.1377	NA
S2_OGNIMOKN_16387	NA	4.1311	NA
S2_OGNIMOKN_16388	NA	5.7904	NA
S2_OGNIMOKN_16389	NA	3.9828	NA
S2_OGNIMOKN_16390	NA	3.9926	NA
S2_OGNIMOKN_16392	NA	9.6905	NA
S2_OGNIMOKN_16393	NA	NA	NA
S2_OGNIMOKN_16394	NA	3.0708	NA
S2_OGNIMOKN_16395	NA	NA	NA
S2_OGNIMOKN_16396	NA	2.2341	NA
S2_OGNIMOKN_16397	NA	9.8287	NA
S2_OGNIMOKN_16398	NA	8.2298	NA
S2_OGNIMOKN_16399	NA	5.6138	NA
S2_OGNIMOKN_16406	NA	3.8853	NA
S2_OGNIMOKN_16407	NA	7.0262	NA
S2_OGNIMOKN_16408	NA	7.6235	NA
S2_OGNIMOKN_16409	NA	4.3699	NA
S2_OGNIMOKN_16410	NA	7.0467	NA
S2_OGNIMOKN_16411	NA	4.2258	NA
S2_OGNIMOKN_16412	NA	6.9706	NA
S2_OGNIMOKN_16413	NA	7.7492	NA
S2_OGNIMOKN_16414	NA	3.9325	NA
S2_OGNIMOKN_16415	NA	4.7766	NA
S2_OGNIMOKN_16416	NA	5.7893	NA
S2_OGNIMOKN_16419	NA	NA	NA
S2_OGNIMOKN_16420	NA	NA	NA
S2_OGNIMOKN_16421	NA	NA	NA
S2_OGNIMOKN_16422	NA	NA	NA
S2_OGNIMOKN_16423	NA	NA	NA
S2_OGNIMOKN_16424	NA	NA	NA
S2_OGNIMOKN_16425	NA	NA	NA
S2_OGNIMOKN_16432	NA	5.5873	NA
S2_OGNIMOKN_16433	NA	3.0235	NA
S2_OGNIMOKN_16434	NA	6.5855	NA
S2_OGNIMOKN_16435	NA	3.5084	NA
S2_OGNIMOKN_16436	NA	3.8701	NA
S2_OGNIMOKN_16437	NA	5.2798	NA
S2_OGNIMOKN_16438	NA	7.4151	NA
S2_OGNIMOKN_16439	NA	6.9713	NA
S2_OGNIMOKN_16440	NA	3.7791	NA
S2_OGNIMOKN_16441	NA	5.0101	NA
S2_OGNIMOKN_16442	NA	3.904	NA
S2_OGNIMOKN_16443	NA	3.9922	NA
S2_OGNIMOKN_16444	NA	2.4	NA
S2_OGNIMOKN_16445	NA	2	NA
S2_OGNIMOKN_16446	NA	3.92	NA
S2_OGNIMOKN_16447	NA	7.66	NA
S2_OGNIMOKN_16448	NA	NA	NA
S2_OGNIMOKN_16450	NA	NA	NA
S2_OGNIMOKN_16451	NA	4.2472	NA
S2_OGNIMOKN_16452	NA	3.7306	NA
S2_OGNIMOKN_16453	NA	2.2564	NA
S2_OGNIMOKN_16454	NA	4.2986	NA
S2_OGNIMOKN_16455	NA	3.8652	NA
S2_OGNIMOKN_16456	NA	5.4607	NA
S2_OGNIMOKN_16457	NA	2.3041	NA
S2_OGNIMOKN_16458	NA	3.2072	NA
S2_OGNIMOKN_16459	NA	6.0405	NA
S2_OGNIMOKN_16461	NA	8.3242	NA
S2_OGNIMOKN_16462	NA	3.7113	NA
S2_OGNIMOKN_16464	NA	4.9559	NA
S2_OGNIMOKN_16465	NA	7.5072	NA
S2_OGNIMOKN_16466	NA	3.8199	NA
S2_OGNIMOKN_16467	NA	5.232	NA
S2_OGNIMOKN_16468	NA	14.05	NA
S2_OGNIMOKN_16469	NA	12.8442	NA
S2_OGNIMOKN_16470	NA	9.1884	NA
S2_OGNIMOKN_16471	NA	NA	NA
S2_OGNIMOKN_16472	NA	13.2012	NA
S2_OGNIMOKN_16473	NA	NA	NA
S2_OGNIMOKN_16474	NA	NA	NA
S2_OGNIMOKN_16475	NA	7.9608	NA
S2_OGNIMOKN_16476	NA	6.4724	NA
S2_OGNIMOKN_16477	NA	7.0053	NA
S2_OGNIMOKN_16478	NA	8.0035	NA
S2_OGNIMOKN_16479	NA	6.4417	NA
S2_OGNIMOKN_16480	NA	2.697	NA
S2_OGNIMOKN_16481	NA	2.1938	NA
S2_OGNIMOKN_16482	NA	5.0998	NA
S2_OGNIMOKN_16483	NA	3.1146	NA
S2_OGNIMOKN_16484	NA	5.7983	NA
S2_OGNIMOKN_16485	NA	NA	NA
S2_OGNIMOKN_16486	NA	9.7384	NA
S2_OGNIMOKN_16487	NA	8.5242	NA
S2_OGNIMOKN_16488	NA	8.3906	NA
S2_OGNIMOKN_16489	NA	5.7579	NA
S2_OGNIMOKN_16490	NA	5.2983	NA
S2_OGNIMOKN_16491	NA	6.7134	NA
S2_OGNIMOKN_16492	NA	3.9595	NA
S2_OGNIMOKN_16493	NA	20.1458	NA
S2_OGNIMOKN_16494	NA	5.5267	NA
S2_OGNIMOKN_16495	NA	4.9221	NA
S2_OGNIMOKN_16496	NA	5.7534	NA
S2_OGNIMOKN_16497	NA	5.2351	NA
S2_OGNIMOKN_16498	NA	NA	NA
S2_OGNIMOKN_16499	NA	2.4879	NA
S2_OGNIMOKN_16500	NA	7.9448	NA
S2_OGNIMOKN_16501	NA	7.7333	NA
S2_OGNIMOKN_16502	NA	NA	NA
S2_OGNIMOKN_16504	NA	NA	NA
S2_OGNIMOKN_16505	NA	NA	NA
S2_OGNIMOKN_16509	NA	NA	NA
S2_OGNIMOKN_16510	NA	7.7753	NA
S2_OGNIMOKN_16511	NA	2.3165	NA
S2_OGNIMOKN_16512	NA	2.9345	NA
S2_OGNIMOKN_16513	NA	2.0939	NA
S2_OGNIMOKN_16514	NA	NA	NA
S2_OGNIMOKN_16515	NA	9.5345	NA
S2_OGNIMOKN_16516	NA	NA	NA
S2_OGNIMOKN_16517	NA	NA	NA
S2_OGNIMOKN_16519	NA	NA	NA
S2_OGNIMOKN_16521	NA	NA	NA
S2_OGNIMOKN_16522	NA	NA	NA
S2_OGNIMOKN_16523	NA	NA	NA
S2_OGNIMOKN_16527	NA	NA	NA
S2_OGNIMOKN_16528	NA	NA	NA
S2_OGNIMOKN_16529	NA	NA	NA
S2_OGNIMOKN_16530	NA	NA	NA
S2_OGNIMOKN_16531	NA	NA	NA
S2_OGNIMOKN_16532	NA	NA	NA
S2_OGNIMOKN_16533	NA	NA	NA
S2_OGNIMOKN_16534	NA	NA	NA
S2_OGNIMOKN_16535	NA	NA	NA
S2_OGNIMOKN_16536	NA	NA	NA
S2_OGNIMOKN_16537	NA	NA	NA
S2_OGNIMOKN_16538	NA	NA	NA
S2_OGNIMOKN_16539	NA	NA	NA
S2_OGNIMOKN_16540	NA	NA	NA
S2_OGNIMOKN_16541	NA	NA	NA
S2_OGNIMOKN_16542	NA	NA	NA
S2_OGNIMOKN_16543	NA	NA	NA
S2_OGNIMOKN_16544	NA	NA	NA
S2_OGNIMOKN_16545	NA	NA	NA
S2_OGNIMOKN_16546	NA	NA	NA
S2_OGNIMOKN_16547	NA	NA	NA
S2_OGNIMOKN_16548	NA	NA	NA
S2_OGNIMOKN_16549	NA	NA	NA
S2_OGNIMOKN_16550	NA	NA	NA
S2_OGNIMOKN_16551	NA	NA	NA
S2_OGNIMOKN_16552	NA	NA	NA
S2_OGNIMOKN_16553	NA	NA	NA
S2_OGNIMOKN_16554	NA	NA	NA
S2_OGNIMOKN_16555	NA	NA	NA
S2_OGNIMOKN_16559	NA	NA	NA
S2_OGNIMOKN_16560	NA	18.5393	NA
S2_OGNIMOKN_16564	NA	NA	NA
S2_OGNIMOKN_16565	NA	NA	NA
S2_OGNIMOKN_16566	NA	NA	NA
S2_OGNIMOKN_16567	NA	NA	NA
S2_OGNIMOKN_16568	NA	NA	NA
S2_OGNIMOKN_16569	NA	NA	NA
S2_OGNIMOKN_16570	NA	5.1959	NA
S2_OGNIMOKN_16571	NA	4.3175	NA
S2_OGNIMOKN_16572	NA	6.6694	NA
S2_OGNIMOKN_16573	NA	7.5117	NA
S2_OGNIMOKN_16574	NA	5.6301	NA
S2_OGNIMOKN_16575	NA	2.5115	NA
S2_OGNIMOKN_16581	NA	NA	NA
S2_OGNIMOKN_16582	NA	5.4626	NA
S2_OGNIMOKN_16583	NA	5.4549	NA
S2_OGNIMOKN_16584	NA	5.1552	NA
S2_OGNIMOKN_16585	NA	10.3018	NA
S2_OGNIMOKN_16586	NA	5.1417	NA
S2_OGNIMOKN_16587	NA	21.8647	NA
S2_OGNIMOKN_16588	NA	5.7217	NA
S2_OGNIMOKN_16589	NA	2.699	NA
S2_OGNIMOKN_16590	NA	7.7538	NA
S2_OGNIMOKN_16591	NA	8.541	NA
S2_OGNIMOKN_16592	NA	10.2761	NA
S2_OGNIMOKN_16593	NA	5.1704	NA
S2_OGNIMOKN_16594	NA	3.1126	NA
S2_OGNIMOKN_16595	NA	4.4942	NA
S2_OGNIMOKN_16596	NA	5.9459	NA
S2_OGNIMOKN_16598	NA	6.2129	NA
S2_OGNIMOKN_16599	NA	7.716	NA
S2_OGNIMOKN_16601	NA	NA	NA
S2_OGNIMOKN_16602	NA	3.2493	NA
S2_OGNIMOKN_16603	NA	3.733	NA
S2_OGNIMOKN_16604	NA	3.732	NA
S2_OGNIMOKN_16606	NA	3.3287	NA
S2_OGNIMOKN_16607	NA	3.0795	NA
S2_OGNIMOKN_16608	NA	12.4164	NA
S2_OGNIMOKN_16609	NA	2.1584	NA
S2_OGNIMOKN_16611	NA	3.5782	NA
S2_OGNIMOKN_16614	NA	6.2342	NA
S2_OGNIMOKN_16615	NA	5.79	NA
S2_OGNIMOKN_16616	NA	5.0442	NA
S2_OGNIMOKN_16617	NA	4.2973	NA
S2_OGNIMOKN_16618	NA	4.2268	NA
S2_OGNIMOKN_16619	NA	NA	NA
S2_OGNIMOKN_16620	NA	NA	NA
S2_OGNIMOKN_16621	NA	NA	NA
S2_OGNIMOKN_16623	NA	NA	NA
S2_OGNIMOKN_16624	NA	NA	NA
S2_OGNIMOKN_16626	NA	10.5694	NA
S2_OGNIMOKN_16628	NA	124.1044	NA
S2_OGNIMOKN_16638	NA	108.8954	NA
S2_OGNIMOKN_16639	NA	6.2397	NA
S2_OGNIMOKN_16640	NA	5.5753	NA
S2_OGNIMOKN_16641	NA	2.5373	NA
S2_OGNIMOKN_16642	NA	2.8219	NA
S2_OGNIMOKN_16643	NA	4.7991	NA
S2_OGNIMOKN_16644	NA	4.024	NA
S2_OGNIMOKN_16645	NA	7.3082	NA
S2_OGNIMOKN_16647	NA	4.7503	NA
S2_OGNIMOKN_16648	NA	5.1611	NA
S2_OGNIMOKN_16649	NA	3.4536	NA
S2_OGNIMOKN_16652	NA	3.3122	NA
S2_OGNIMOKN_16653	NA	8.8282	NA
S2_OGNIMOKN_16654	NA	21.8991	NA
S2_OGNIMOKN_16656	NA	16.7714	NA
S2_OGNIMOKN_16657	NA	11.747	NA
S2_OGNIMOKN_16658	NA	7.8878	NA
S2_OGNIMOKN_16659	NA	10.2889	NA
S2_OGNIMOKN_16660	NA	4.0044	NA
S2_OGNIMOKN_16661	NA	6.4414	NA
S2_OGNIMOKN_16662	NA	4.7136	NA
S2_OGNIMOKN_16663	NA	10.6291	NA
S2_OGNIMOKN_16664	NA	8.8576	NA
S2_OGNIMOKN_16665	NA	2.0702	NA
S2_OGNIMOKN_16666	NA	5.9814	NA
S2_OGNIMOKN_16667	NA	4.458	NA
S2_OGNIMOKN_16668	NA	4.1424	NA
S2_OGNIMOKN_16669	NA	4.1209	NA
S2_OGNIMOKN_16670	NA	17.7015	NA
S2_OGNIMOKN_16673	NA	4.2088	NA
S2_OGNIMOKN_16674	NA	2.0413	NA
S2_OGNIMOKN_16675	NA	5.6051	NA
S2_OGNIMOKN_16678	NA	12.4618	NA
S2_OGNIMOKN_16679	NA	9.7721	NA
S2_OGNIMOKN_16680	NA	13.6476	NA
S2_OGNIMOKN_16681	NA	2.4077	NA
S2_OGNIMOKN_16682	NA	5.9573	NA
S2_OGNIMOKN_16684	NA	9.1806	NA
S2_OGNIMOKN_16685	NA	13.0111	NA
S2_OGNIMOKN_16686	NA	9.5	NA
S2_OGNIMOKN_16687	NA	NA	NA
S2_OGNIMOKN_16688	NA	NA	NA
S2_OGNIMOKN_16689	NA	8.3495	NA
S2_OGNIMOKN_16690	NA	16.0838	NA
S2_OGNIMOKN_16691	NA	10.9203	NA
S2_OGNIMOKN_16692	NA	14.2676	NA
S2_OGNIMOKN_16693	NA	14.4333	NA
S2_OGNIMOKN_16694	NA	10.2381	NA
S2_OGNIMOKN_16695	NA	13.1701	NA
S2_OGNIMOKN_16696	NA	14.6828	NA
S2_OGNIMOKN_16697	NA	4.7376	NA
S2_OGNIMOKN_16698	NA	5.915	NA
S2_OGNIMOKN_16699	NA	4.0305	NA
S2_OGNIMOKN_16700	NA	7.0935	NA
S2_OGNIMOKN_16701	NA	6.0938	NA
S2_OGNIMOKN_16702	NA	3.586	NA
S2_OGNIMOKN_16703	NA	2.1351	NA
S2_OGNIMOKN_16704	NA	6.265	NA
S2_OGNIMOKN_16705	NA	5.6078	NA
S2_OGNIMOKN_16706	NA	2.5556	NA
S2_OGNIMOKN_16707	NA	2.4934	NA
S2_OGNIMOKN_16708	NA	3.1412	NA
S2_OGNIMOKN_16709	NA	3.8139	NA
